DebrisID,Name,StartUTC,StopUTC,OrbEpoch,StepSize,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,GravityModel,MaxDegree,MaxOrder,UseDrag,UseFluxGeoFile,DragCoefficient
274,Debris274,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1915998.247,5275337.489,4095698.304,-226.086532,-4550.47886,6209.346088,7,20,20,1,0,2.2
275,Debris275,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-636555.8809,1430874.158,-6955261.568,2037.941083,7063.503528,1318.905062,7,20,20,1,0,2.2
276,Debris276,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-587877.1934,-5154749.128,5015119.605,-2013.532221,-4943.273712,-5130.490922,7,20,20,1,0,2.2
277,Debris277,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,603849.3807,5077049.188,-4834520.057,2038.869022,4844.52168,5435.189782,7,20,20,1,0,2.2
278,Debris278,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1632499.644,2712650.672,6295528.045,-1279.186455,-6728.531432,3411.37945,7,20,20,1,0,2.2
279,Debris279,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-2005225.981,-6029994.369,-3345178.361,-51.346348,3578.22387,-6508.083374,7,20,20,1,0,2.2
280,Debris280,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1674944.094,6789715.457,-684459.7167,1189.771967,363.372122,7522.15083,7,20,20,1,0,2.2
281,Debris281,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-154148.8136,3009884.318,-6408615.991,2133.505853,6508.247292,3096.511605,7,20,20,1,0,2.2
282,Debris282,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,148384.6147,3953110.767,-5901794.925,2105.310699,5925.210627,4071.028635,7,20,20,1,0,2.2
283,Debris283,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-789441.1564,-5561188.476,4416075.555,-1964.036796,-4381.765674,-5730.311415,7,20,20,1,0,2.2
284,Debris284,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1517491.156,-7006298.201,607755.198,-1183.40888,-444.463258,-7310.549123,7,20,20,1,0,2.2
285,Debris285,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1977307.079,6481389.214,1918680.633,442.416269,-2323.990378,7226.700704,7,20,20,1,0,2.2
286,Debris286,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-693088.7248,3004603.21,-6657861.421,1236.249682,6577.392745,2949.72721,7,20,20,1,0,2.2
287,Debris287,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-802829.3223999999,938420.5804,-7199483.903,1968.810869,7021.432668,911.124243,7,20,20,1,0,2.2
288,Debris288,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1318876.899,1380778.218,6815995.802,-1333.649918,-7290.23847,1757.136585,7,20,20,1,0,2.2
289,Debris289,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1814692.794,-6932708.127,-335632.7471,-937.593827,535.400837,-7360.149555,7,20,20,1,0,2.2
290,Debris290,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1953357.477,-3991922.925,-6216814.559,906.174026,5725.95937,-4076.027248,7,20,20,1,0,2.2
291,Debris291,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1387001.905,1596007.172,6755023.238,-1392.492946,-7014.299483,2443.933715,7,20,20,1,0,2.2
292,Debris292,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-2007729.94,-5164145.5,-4578291.997,428.185417,4804.189183,-5636.635502,7,20,20,1,0,2.2
293,Debris293,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1882006.563,7099886.936,-99465.53184,919.12524,-601.412581,7397.606785,7,20,20,1,0,2.2
294,Debris294,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1912077.769,-6898847.519,-1148756.04,-704.224777,1371.026673,-7195.160264,7,20,20,1,0,2.2
295,Debris295,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1149819.079,6166906.945,-3168112.205,1765.076273,2967.588283,6799.958508,7,20,20,1,0,2.2
296,Debris296,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,435202.2073,-2148003.155,6755798.285,-2073.30225,-6952.431352,-2004.171984,7,20,20,1,0,2.2
297,Debris297,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,148489.0434,4390458.916,-5820232.621,1933.07406,5564.124482,4408.176565,7,20,20,1,0,2.2
298,Debris298,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,25483.58644,-3382291.622,6275726.03,-2152.28541,-6369.399422,-3316.686042,7,20,20,1,0,2.2
299,Debris299,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,668853.0152,5282360.374,-4683182.494,1994.049448,4629.936879,5557.305548,7,20,20,1,0,2.2
300,Debris300,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1696054.389,-2329646.243,-7941183.954,1030.733966,6166.24426,-1979.355781,7,20,20,1,0,2.2
301,Debris301,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-729872.7023,-5658937.132,4345015.421,-1890.737422,-4310.496633,-5772.264499,7,20,20,1,0,2.2
302,Debris302,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-386836.1653,2614945.732,-7027484.258,1967.804176,6450.238012,2539.586387,7,20,20,1,0,2.2
303,Debris303,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-214402.3997,-4133906.625,5836065.74,-2132.595583,-5951.063369,-4089.95546,7,20,20,1,0,2.2
304,Debris304,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1882843.656,-5936517.094,-3602169.028,-66.272576,3838.73398,-6341.10365,7,20,20,1,0,2.2
305,Debris305,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,113961.0129,3913389.989,-5933551.256,2082.259968,5963.753817,4019.039515,7,20,20,1,0,2.2
306,Debris306,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1129098.465,-350402.2896,-7114140.419,1806.880991,7220.795502,-89.332486,7,20,20,1,0,2.2
307,Debris307,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1368499.348,7023713.482,-3446420.107,1524.972124,2119.423385,6549.178292,7,20,20,1,0,2.2
308,Debris308,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1337346.235,-1346098.831,-6899633.42,1479.520922,7126.023766,-1567.622586,7,20,20,1,0,2.2
309,Debris309,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-303866.3163,2600769.939,-6582884.889,2083.736579,6713.963977,2654.32177,7,20,20,1,0,2.2
310,Debris310,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1760148.006,6916554.401,-138654.8055,1024.210746,-232.761312,7432.704475,7,20,20,1,0,2.2
311,Debris311,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-634313.0009,1476025.125,-6941665.395,2007.512103,7065.40306,1378.748522,7,20,20,1,0,2.2
312,Debris312,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1992472.891,-7777525.273,995771.245,-1336.042315,-1301.915302,-6699.211206,7,20,20,1,0,2.2
313,Debris313,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1434787.144,1727931.111,6668356.357,-1463.14966,-7169.627242,2976.18695,7,20,20,1,0,2.2
314,Debris314,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1898093.461,-4850997.202,-4967115.497,480.33931,5201.003006,-5252.107051,7,20,20,1,0,2.2
315,Debris315,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1622026.696,-6990973.091,377511.3638,-1127.634287,-201.235341,-7338.043348,7,20,20,1,0,2.2
316,Debris316,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1741198.147,-7282453.534,702862.8994,-1213.581195,-692.926816,-7078.930782,7,20,20,1,0,2.2
317,Debris317,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1833669.247,-6864740.835,-1177482.473,-727.958024,1388.317063,-7240.631789,7,20,20,1,0,2.2
318,Debris318,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1927546.072,-7391349.027,-518674.2678,-956.919021,336.2682,-7075.577308,7,20,20,1,0,2.2
319,Debris319,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1938561.88,5157722.008,4406333.96,-362.762674,-4845.846316,5826.857327,7,20,20,1,0,2.2
320,Debris320,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1035814.278,5887171.97,-3482216.582,1859.444193,3300.763921,6820.03458,7,20,20,1,0,2.2
321,Debris321,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-428776.2355,2141166.682,-6785413.247,2089.301488,6864.278831,2075.524976,7,20,20,1,0,2.2
322,Debris322,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-713661.2294,1270415.919,-6982128.045,1909.193659,7125.338313,1150.903869,7,20,20,1,0,2.2
323,Debris323,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1551408.159,2512327.347,6438915.57,-1249.675648,-7215.694999,2996.915991,7,20,20,1,0,2.2
324,Debris324,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-27037.39285,-3916752.635,5986676.727,-1984.774593,-6083.373461,-3853.924613,7,20,20,1,0,2.2
325,Debris325,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,2036592.594,6445671.696,2371701.233,265.752726,-2858.960895,6968.733659,7,20,20,1,0,2.2
326,Debris326,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1927166.684,-4925955.444,-4879431.747,474.357325,5110.517522,-5342.909708,7,20,20,1,0,2.2
327,Debris327,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-616990.2831999999,1614528.16,-6921373.795,1953.653839,7044.06645,1508.849053,7,20,20,1,0,2.2
328,Debris328,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1886805.591,-3893320.297,-6022010.57,923.313944,5885.692536,-4123.683876,7,20,20,1,0,2.2
329,Debris329,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1784343.19,6732100.5,844701.8206,812.318787,-1126.026683,7446.863987,7,20,20,1,0,2.2
330,Debris330,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-860585.8608,997362.4589,-7509517.279,1859.304923,6799.651376,1243.44747,7,20,20,1,0,2.2
331,Debris331,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,860270.9347,5819723.261,-4186001.261,1868.111135,3889.227452,6045.802648,7,20,20,1,0,2.2
332,Debris332,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1486856.507,-1976498.656,-6728938.687,1440.019871,6923.656719,-2286.009466,7,20,20,1,0,2.2
333,Debris333,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1707021.414,-7001964.177,-130644.2481,-999.066331,324.631335,-7328.787113,7,20,20,1,0,2.2
334,Debris334,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1064290.644,6766362.548,-3428376.763,1559.66119,2525.312466,6537.847257,7,20,20,1,0,2.2
335,Debris335,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-76941.97706999999,3973469.017,-8083776.204,1887.504152,5127.959757,3161.885344,7,20,20,1,0,2.2
336,Debris336,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-138358.14,3375973.765,-6936437.476,2018.819875,5971.484493,3200.117089,7,20,20,1,0,2.2
337,Debris337,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-2852774.621,-2589466.241,-14275210.63,1122.000369,4047.467799,-340.770057,7,20,20,1,0,2.2
338,Debris338,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-1438423.533,-6701976.388,2055328.312,-1522.963875,-1916.918402,-7047.903178,7,20,20,1,0,2.2
339,Debris339,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-256425.4119,2775936.315,-6552621.91,2076.065807,6626.379191,2769.582542,7,20,20,1,0,2.2
340,Debris340,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-459162.9121,-4947951.565,5517977.55,-2065.512347,-5502.317547,-4462.377777,7,20,20,1,0,2.2
341,Debris341,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-2122708.427,-7195575.105,-1619037.544,-602.418457,1525.71332,-6869.537304,7,20,20,1,0,2.2
342,Debris342,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-810582.3888,-5615190.455,4445836.063,-1955.215378,-4351.908048,-5670.802351,7,20,20,1,0,2.2
343,Debris343,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1904618.816,6645535.718,1356524.217,626.8998759999999,-1747.029624,7372.409039,7,20,20,1,0,2.2
344,Debris344,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,1404129.215,1627990.427,6741947.497,-1531.414287,-7214.922977,2136.712796,7,20,20,1,0,2.2
345,Debris345,2030-11-14 08:00:00,2030-11-15 08:00:00,2030-11-14 08:00:00,60,-845043.4981,839063.8683,-7252378.973,1897.166054,7017.28521,713.269258,7,20,20,1,0,2.2
